interval_start_time,CAISO_system_load,temp_forecast_dayahead_bakersfield,temp_forecast_dayahead_los_angeles,temp_forecast_dayahead_san_francisco,dewpoint_forecast_dayahead_bakersfield,dewpoint_forecast_dayahead_los_angeles,dewpoint_forecast_dayahead_san_francisco
2020-12-18 02:00:00-08:00,20929.0,41.3,53.7,49.0,38.7,43.7,41.3
2020-12-18 03:00:00-08:00,21020.0,40.7,52.3,48.0,38.3,43.3,40.7
2020-12-18 04:00:00-08:00,21720.0,40.0,51.0,47.0,38.0,43.0,40.0
2020-12-18 05:00:00-08:00,23225.0,40.0,50.7,47.0,38.3,43.0,40.0
2020-12-18 06:00:00-08:00,25144.0,40.0,50.3,47.0,38.7,43.0,40.0
2020-12-18 07:00:00-08:00,26092.0,40.0,50.0,47.0,39.0,43.0,40.0
2020-12-18 08:00:00-08:00,25739.0,43.0,52.7,48.0,39.3,43.0,39.7
2020-12-18 09:00:00-08:00,24578.0,46.0,55.3,49.0,39.7,43.0,39.3
2020-12-18 10:00:00-08:00,23606.0,49.0,58.0,50.0,40.0,43.0,39.0
2020-12-18 11:00:00-08:00,22867.0,51.0,59.3,51.0,39.7,43.3,39.0
2020-12-18 12:00:00-08:00,22435.0,53.0,60.7,52.0,39.3,43.7,39.0
2020-12-18 13:00:00-08:00,22602.0,55.0,62.0,53.0,39.0,44.0,39.0
2020-12-18 14:00:00-08:00,23242.0,55.7,61.7,53.0,39.7,43.7,38.7
2020-12-18 15:00:00-08:00,24361.0,56.3,61.3,53.0,40.3,43.3,38.3
2020-12-18 16:00:00-08:00,26285.0,56.0,61.0,51.0,41.0,43.0,38.0
2020-12-18 17:00:00-08:00,28425.0,53.3,60.0,50.0,40.3,43.3,39.0
2020-12-18 18:00:00-08:00,28514.0,50.7,59.0,49.0,39.7,43.7,40.0
2020-12-18 19:00:00-08:00,27950.0,48.0,58.0,48.0,39.0,44.0,41.0
2020-12-18 20:00:00-08:00,27244.0,47.3,57.3,47.7,38.3,42.7,40.0
2020-12-18 21:00:00-08:00,26284.0,46.7,56.7,47.3,37.7,41.3,39.0
2020-12-18 22:00:00-08:00,24735.0,46.0,56.0,47.0,37.0,40.0,38.0
2020-12-18 23:00:00-08:00,23274.0,45.0,55.3,47.0,36.7,38.3,38.0
2020-12-19 00:00:00-08:00,22324.0,44.0,54.7,47.0,36.3,36.7,38.0
2020-12-19 01:00:00-08:00,21586.0,43.0,54.0,47.0,36.0,35.0,38.0
2020-12-19 02:00:00-08:00,21082.0,42.0,52.7,46.3,35.7,35.0,38.0
2020-12-19 03:00:00-08:00,20951.0,41.0,51.3,45.7,35.3,35.0,38.0
2020-12-19 04:00:00-08:00,21248.0,40.0,50.0,45.0,35.0,35.0,38.0
2020-12-19 05:00:00-08:00,22035.0,39.3,50.0,45.0,35.0,33.0,38.7
2020-12-19 06:00:00-08:00,22994.0,38.7,50.0,45.0,35.0,31.0,39.3
2020-12-19 07:00:00-08:00,23413.0,38.0,50.0,45.0,35.0,29.0,40.0
2020-12-19 08:00:00-08:00,22978.0,40.3,53.7,45.7,35.7,28.7,40.3
2020-12-19 09:00:00-08:00,21899.0,42.7,57.3,46.3,36.3,28.3,40.7
2020-12-19 10:00:00-08:00,20990.0,45.0,61.0,47.0,37.0,28.0,41.0
2020-12-19 11:00:00-08:00,20305.0,48.0,62.3,48.0,37.3,29.0,41.3
2020-12-19 12:00:00-08:00,20048.0,51.0,63.7,49.0,37.7,30.0,41.7
2020-12-19 13:00:00-08:00,20317.0,54.0,65.0,50.0,38.0,31.0,42.0
2020-12-19 14:00:00-08:00,21082.0,54.7,63.7,50.0,38.3,35.3,42.7
2020-12-19 15:00:00-08:00,22608.0,55.3,62.3,50.0,38.7,39.7,43.3
2020-12-19 16:00:00-08:00,24903.0,57.0,61.0,52.0,39.0,44.0,44.0
2020-12-19 17:00:00-08:00,27253.0,54.3,60.0,51.0,39.0,44.3,44.7
2020-12-19 18:00:00-08:00,27457.0,51.7,59.0,50.0,39.0,44.7,45.3
2020-12-19 19:00:00-08:00,27077.0,49.0,58.0,49.0,39.0,45.0,46.0
2020-12-19 20:00:00-08:00,26504.0,48.3,57.3,48.7,37.7,43.0,44.7
2020-12-19 21:00:00-08:00,25640.0,47.7,56.7,48.3,36.3,41.0,43.3
2020-12-19 22:00:00-08:00,24262.0,47.0,56.0,48.0,35.0,39.0,42.0
2020-12-19 23:00:00-08:00,22912.0,45.7,55.3,48.0,34.7,37.3,42.0
2020-12-20 00:00:00-08:00,21986.0,44.3,54.7,48.0,34.3,35.7,42.0
2020-12-20 01:00:00-08:00,21274.0,43.0,54.0,48.0,34.0,34.0,42.0
2020-12-20 02:00:00-08:00,20867.0,42.3,52.7,47.3,33.7,33.3,41.3
2020-12-20 03:00:00-08:00,20807.0,41.7,51.3,46.7,33.3,32.7,40.7
2020-12-20 04:00:00-08:00,21023.0,41.0,50.0,46.0,33.0,32.0,40.0
2020-12-20 05:00:00-08:00,21470.0,39.7,50.3,46.0,33.3,31.0,40.3
2020-12-20 06:00:00-08:00,21911.0,38.3,50.7,46.0,33.7,30.0,40.7
2020-12-20 07:00:00-08:00,22259.0,37.0,51.0,46.0,34.0,29.0,41.0
2020-12-20 08:00:00-08:00,21960.0,38.7,55.3,47.0,34.3,26.3,42.3
2020-12-20 09:00:00-08:00,21198.0,40.3,59.7,48.0,34.7,23.7,43.7
2020-12-20 10:00:00-08:00,20451.0,42.0,64.0,49.0,35.0,21.0,45.0
2020-12-20 11:00:00-08:00,19943.0,45.3,65.3,50.0,36.7,23.0,45.0
2020-12-20 12:00:00-08:00,19821.0,48.7,66.7,51.0,38.3,25.0,45.0
2020-12-20 13:00:00-08:00,20149.0,52.0,68.0,52.0,40.0,27.0,45.0
2020-12-20 14:00:00-08:00,21038.0,52.7,66.7,52.0,39.7,30.7,45.3
2020-12-20 15:00:00-08:00,22446.0,53.3,65.3,52.0,39.3,34.3,45.7
2020-12-20 16:00:00-08:00,24554.0,55.0,65.0,53.0,39.0,38.0,46.0
2020-12-20 17:00:00-08:00,26938.0,52.7,63.3,51.7,40.0,40.3,45.7
2020-12-20 18:00:00-08:00,27153.0,50.3,61.7,50.3,41.0,42.7,45.3
2020-12-20 19:00:00-08:00,26719.0,48.0,60.0,49.0,42.0,45.0,45.0
2020-12-20 20:00:00-08:00,26038.0,47.7,59.7,48.7,39.7,43.0,44.3
2020-12-20 21:00:00-08:00,25000.0,47.3,59.3,48.3,37.3,41.0,43.7
2020-12-20 22:00:00-08:00,23500.0,47.0,59.0,48.0,35.0,39.0,43.0
2020-12-20 23:00:00-08:00,22028.0,46.0,58.3,47.7,34.7,37.0,42.7
2020-12-21 00:00:00-08:00,21068.0,45.0,57.7,47.3,34.3,35.0,42.3
2020-12-21 01:00:00-08:00,20470.0,44.0,57.0,47.0,34.0,33.0,42.0
2020-12-21 02:00:00-08:00,20260.0,43.3,55.7,46.7,33.7,28.7,41.0
2020-12-21 03:00:00-08:00,20401.0,42.7,54.3,46.3,33.3,24.3,40.0
2020-12-21 04:00:00-08:00,21157.0,42.0,53.0,46.0,33.0,20.0,39.0
2020-12-21 05:00:00-08:00,22650.0,41.0,53.0,46.0,33.3,22.0,39.3
2020-12-21 06:00:00-08:00,24415.0,40.0,53.0,46.0,33.7,24.0,39.7
2020-12-21 07:00:00-08:00,25326.0,39.0,53.0,46.0,34.0,26.0,40.0
2020-12-21 08:00:00-08:00,25211.0,41.3,56.7,47.3,34.7,25.0,41.0
2020-12-21 09:00:00-08:00,24547.0,43.7,60.3,48.7,35.3,24.0,42.0
2020-12-21 10:00:00-08:00,23960.0,46.0,64.0,50.0,36.0,23.0,43.0
2020-12-21 11:00:00-08:00,23503.0,49.7,65.0,50.7,37.3,25.3,43.3
2020-12-21 12:00:00-08:00,23368.0,53.3,66.0,51.3,38.7,27.7,43.7
2020-12-21 13:00:00-08:00,23630.0,57.0,67.0,52.0,40.0,30.0,44.0
2020-12-21 14:00:00-08:00,24150.0,57.7,65.3,51.7,40.0,34.7,45.3
2020-12-21 15:00:00-08:00,25062.0,58.3,63.7,51.3,40.0,39.3,46.7
2020-12-21 16:00:00-08:00,26785.0,59.0,64.0,52.0,40.0,44.0,48.0
2020-12-21 17:00:00-08:00,28722.0,55.7,62.3,51.3,40.7,46.0,48.0
2020-12-21 18:00:00-08:00,28559.0,52.3,60.7,50.7,41.3,48.0,48.0
2020-12-21 19:00:00-08:00,27980.0,49.0,59.0,50.0,42.0,50.0,48.0
2020-12-21 20:00:00-08:00,27094.0,48.3,58.3,50.0,40.0,48.3,48.0
2020-12-21 21:00:00-08:00,25875.0,47.7,57.7,50.0,38.0,46.7,48.0
2020-12-21 22:00:00-08:00,24211.0,47.0,57.0,50.0,36.0,45.0,48.0
2020-12-21 23:00:00-08:00,22682.0,45.7,56.3,50.0,35.7,45.0,47.7
2020-12-22 00:00:00-08:00,21613.0,44.3,55.7,50.0,35.3,45.0,47.3
2020-12-22 01:00:00-08:00,20961.0,43.0,55.0,50.0,35.0,45.0,47.0
2020-12-22 02:00:00-08:00,20592.0,42.3,54.0,49.7,33.7,45.7,46.7
2020-12-22 03:00:00-08:00,20672.0,41.7,53.0,49.3,32.3,46.3,46.3
2020-12-22 04:00:00-08:00,21220.0,41.0,52.0,49.0,31.0,47.0,46.0
2020-12-22 05:00:00-08:00,22559.0,41.0,51.7,49.0,32.3,47.0,45.7
2020-12-22 06:00:00-08:00,24242.0,41.0,51.3,49.0,33.7,47.0,45.3
2020-12-22 07:00:00-08:00,25157.0,41.0,51.0,49.0,35.0,47.0,45.0
2020-12-22 08:00:00-08:00,25137.0,44.0,53.0,49.7,36.7,47.7,44.3
2020-12-22 09:00:00-08:00,24418.0,47.0,55.0,50.3,38.3,48.3,43.7
2020-12-22 10:00:00-08:00,23704.0,50.0,57.0,51.0,40.0,49.0,43.0
2020-12-22 11:00:00-08:00,23058.0,52.3,58.3,52.0,40.3,49.0,42.7
2020-12-22 12:00:00-08:00,22756.0,54.7,59.7,53.0,40.7,49.0,42.3
2020-12-22 13:00:00-08:00,22917.0,57.0,61.0,54.0,41.0,49.0,42.0
2020-12-22 14:00:00-08:00,23653.0,57.3,60.0,53.7,40.3,49.7,42.0
2020-12-22 15:00:00-08:00,24715.0,57.7,59.0,53.3,39.7,50.3,42.0
2020-12-22 16:00:00-08:00,26476.0,58.0,58.0,52.0,39.0,51.0,42.0
2020-12-22 17:00:00-08:00,28556.0,55.0,57.3,51.0,39.3,51.0,42.0
2020-12-22 18:00:00-08:00,28576.0,52.0,56.7,50.0,39.7,51.0,42.0
2020-12-22 19:00:00-08:00,28038.0,49.0,56.0,49.0,40.0,51.0,42.0
2020-12-22 20:00:00-08:00,27252.0,48.3,55.7,48.7,39.7,51.3,41.0
2020-12-22 21:00:00-08:00,26077.0,47.7,55.3,48.3,39.3,51.7,40.0
2020-12-22 22:00:00-08:00,24473.0,47.0,55.0,48.0,39.0,52.0,39.0
2020-12-22 23:00:00-08:00,22932.0,46.0,54.3,48.0,38.7,51.7,38.3
2020-12-23 00:00:00-08:00,21954.0,45.0,53.7,48.0,38.3,51.3,37.7
2020-12-23 01:00:00-08:00,21332.0,44.0,53.0,48.0,38.0,51.0,37.0
2020-12-23 02:00:00-08:00,21054.0,43.0,52.3,47.3,38.0,49.0,36.0
2020-12-23 03:00:00-08:00,21032.0,42.0,51.7,46.7,38.0,47.0,35.0
2020-12-23 04:00:00-08:00,21637.0,41.0,51.0,46.0,38.0,45.0,34.0
2020-12-23 05:00:00-08:00,22965.0,40.0,51.0,46.0,37.0,45.0,34.3
2020-12-23 06:00:00-08:00,24530.0,39.0,51.0,46.0,36.0,45.0,34.7
2020-12-23 07:00:00-08:00,25421.0,38.0,51.0,46.0,35.0,45.0,35.0
2020-12-23 08:00:00-08:00,25591.0,40.0,53.3,47.3,36.7,43.0,33.3
2020-12-23 09:00:00-08:00,25100.0,42.0,55.7,48.7,38.3,41.0,31.7
2020-12-23 10:00:00-08:00,24399.0,44.0,58.0,50.0,40.0,39.0,30.0
2020-12-23 11:00:00-08:00,23783.0,47.0,60.0,51.3,40.3,37.7,30.7
2020-12-23 12:00:00-08:00,23446.0,50.0,62.0,52.7,40.7,36.3,31.3
2020-12-23 13:00:00-08:00,23470.0,53.0,64.0,54.0,41.0,35.0,32.0
2020-12-23 14:00:00-08:00,23810.0,53.7,63.3,53.7,40.0,35.3,33.3
2020-12-23 15:00:00-08:00,24850.0,54.3,62.7,53.3,39.0,35.7,34.7
2020-12-23 16:00:00-08:00,26733.0,52.0,62.0,53.0,38.0,36.0,36.0
2020-12-23 17:00:00-08:00,28786.0,49.7,61.0,52.0,37.3,34.7,37.3
2020-12-23 18:00:00-08:00,28792.0,47.3,60.0,51.0,36.7,33.3,38.7
2020-12-23 19:00:00-08:00,28254.0,45.0,59.0,50.0,36.0,32.0,40.0
2020-12-23 20:00:00-08:00,27529.0,44.7,58.7,50.0,35.0,32.0,39.7
2020-12-23 21:00:00-08:00,26437.0,44.3,58.3,50.0,34.0,32.0,39.3
2020-12-23 22:00:00-08:00,24806.0,44.0,58.0,50.0,33.0,32.0,39.0
2020-12-23 23:00:00-08:00,23246.0,43.3,57.7,49.7,32.3,29.0,39.0
2020-12-24 00:00:00-08:00,22046.0,42.7,57.3,49.3,31.7,26.0,39.0
2020-12-24 01:00:00-08:00,21241.0,42.0,57.0,49.0,31.0,23.0,39.0
2020-12-24 02:00:00-08:00,20867.0,41.0,55.7,48.3,30.7,18.0,38.0
2020-12-24 03:00:00-08:00,20706.0,40.0,54.3,47.7,30.3,13.0,37.0
2020-12-24 04:00:00-08:00,21027.0,39.0,53.0,47.0,30.0,8.0,36.0
2020-12-24 05:00:00-08:00,21867.0,39.0,53.0,46.7,28.7,9.3,37.0
2020-12-24 06:00:00-08:00,23049.0,39.0,53.0,46.3,27.3,10.7,38.0
2020-12-24 07:00:00-08:00,23813.0,39.0,53.0,46.0,26.0,12.0,39.0
2020-12-24 08:00:00-08:00,24429.0,42.3,56.7,46.7,26.7,10.7,39.7
2020-12-24 09:00:00-08:00,24848.0,45.7,60.3,47.3,27.3,9.3,40.3
2020-12-24 10:00:00-08:00,24654.0,49.0,64.0,48.0,28.0,8.0,41.0
2020-12-24 11:00:00-08:00,23873.0,51.3,65.7,48.7,27.7,10.0,41.3
2020-12-24 12:00:00-08:00,23108.0,53.7,67.3,49.3,27.3,12.0,41.7
2020-12-24 13:00:00-08:00,22998.0,56.0,69.0,50.0,27.0,14.0,42.0
2020-12-24 14:00:00-08:00,23460.0,56.0,67.3,50.0,26.0,20.7,41.0
2020-12-24 15:00:00-08:00,24209.0,56.0,65.7,50.0,25.0,27.3,40.0
2020-12-24 16:00:00-08:00,25702.0,58.0,62.0,55.0,24.0,34.0,39.0
2020-12-24 17:00:00-08:00,27230.0,55.0,61.0,54.3,24.3,33.3,40.3
2020-12-24 18:00:00-08:00,26698.0,52.0,60.0,53.7,24.7,32.7,41.7
2020-12-24 19:00:00-08:00,25888.0,49.0,59.0,53.0,25.0,32.0,43.0
2020-12-24 20:00:00-08:00,25163.0,48.3,59.0,52.7,25.3,32.0,42.7
2020-12-24 21:00:00-08:00,24399.0,47.7,59.0,52.3,25.7,32.0,42.3
2020-12-24 22:00:00-08:00,23223.0,47.0,59.0,52.0,26.0,32.0,42.0
2020-12-24 23:00:00-08:00,22056.0,46.0,58.3,51.7,26.3,32.0,42.0
2020-12-25 00:00:00-08:00,21054.0,45.0,57.7,51.3,26.7,32.0,42.0
2020-12-25 01:00:00-08:00,20485.0,44.0,57.0,51.0,27.0,32.0,42.0
2020-12-25 02:00:00-08:00,20049.0,43.7,56.0,50.3,28.3,31.7,41.0
2020-12-25 03:00:00-08:00,19809.0,43.3,55.0,49.7,29.7,31.3,40.0
2020-12-25 04:00:00-08:00,19909.0,43.0,54.0,49.0,31.0,31.0,39.0
2020-12-25 05:00:00-08:00,20437.0,43.7,53.7,49.3,31.0,31.7,39.7
2020-12-25 06:00:00-08:00,21132.0,44.3,53.3,49.7,31.0,32.3,40.3
2020-12-25 07:00:00-08:00,21365.0,45.0,53.0,50.0,31.0,33.0,41.0
2020-12-25 08:00:00-08:00,21167.0,49.3,56.7,51.7,31.0,32.7,43.0
2020-12-25 09:00:00-08:00,20606.0,53.7,60.3,53.3,31.0,32.3,45.0
2020-12-25 10:00:00-08:00,20045.0,58.0,64.0,55.0,31.0,32.0,47.0
2020-12-25 11:00:00-08:00,19718.0,60.7,64.7,55.3,31.3,33.7,47.7
2020-12-25 12:00:00-08:00,19691.0,63.3,65.3,55.7,31.7,35.3,48.3
2020-12-25 13:00:00-08:00,20150.0,66.0,66.0,56.0,32.0,37.0,49.0
2020-12-25 14:00:00-08:00,20765.0,66.0,65.0,56.3,33.0,40.0,47.7
2020-12-25 15:00:00-08:00,21766.0,66.0,64.0,56.7,34.0,43.0,46.3
2020-12-25 16:00:00-08:00,23375.0,64.0,63.0,55.0,35.0,46.0,45.0
2020-12-25 17:00:00-08:00,25002.0,61.0,62.0,54.7,36.7,47.3,46.7
2020-12-25 18:00:00-08:00,24860.0,58.0,61.0,54.3,38.3,48.7,48.3
2020-12-25 19:00:00-08:00,24311.0,55.0,60.0,54.0,40.0,50.0,50.0
2020-12-25 20:00:00-08:00,23794.0,54.0,59.3,54.0,37.3,49.0,50.3
2020-12-25 21:00:00-08:00,23099.0,53.0,58.7,54.0,34.7,48.0,50.7
2020-12-25 22:00:00-08:00,21949.0,52.0,58.0,54.0,32.0,47.0,51.0
2020-12-25 23:00:00-08:00,20746.0,50.7,57.3,53.7,32.0,46.3,50.7
2020-12-26 00:00:00-08:00,19893.0,49.3,56.7,53.3,32.0,45.7,50.3
2020-12-26 01:00:00-08:00,19323.0,48.0,56.0,53.0,32.0,45.0,50.0
2020-12-26 02:00:00-08:00,19024.0,47.0,55.0,52.7,31.0,45.0,50.0
2020-12-26 03:00:00-08:00,18967.0,46.0,54.0,52.3,30.0,45.0,50.0
2020-12-26 04:00:00-08:00,19187.0,45.0,53.0,52.0,29.0,45.0,50.0
2020-12-26 05:00:00-08:00,19749.0,46.0,53.3,52.0,31.3,45.3,49.7
2020-12-26 06:00:00-08:00,20440.0,47.0,53.7,52.0,33.7,45.7,49.3
2020-12-26 07:00:00-08:00,20715.0,48.0,54.0,52.0,36.0,46.0,49.0
2020-12-26 08:00:00-08:00,20606.0,51.3,55.0,52.3,35.7,44.3,48.3
2020-12-26 09:00:00-08:00,20105.0,54.7,56.0,52.7,35.3,42.7,47.7
2020-12-26 10:00:00-08:00,19641.0,58.0,57.0,53.0,35.0,41.0,47.0
2020-12-26 11:00:00-08:00,19251.0,59.0,58.0,53.7,35.0,42.0,47.0
2020-12-26 12:00:00-08:00,19129.0,60.0,59.0,54.3,35.0,43.0,47.0
2020-12-26 13:00:00-08:00,19419.0,61.0,60.0,55.0,35.0,44.0,47.0
2020-12-26 14:00:00-08:00,19989.0,61.0,59.7,54.7,38.3,45.7,47.0
2020-12-26 15:00:00-08:00,21250.0,61.0,59.3,54.3,41.7,47.3,47.0
2020-12-26 16:00:00-08:00,23332.0,62.0,59.0,54.0,45.0,49.0,47.0
2020-12-26 17:00:00-08:00,25797.0,59.0,58.0,53.0,44.7,48.7,47.0
2020-12-26 18:00:00-08:00,26000.0,56.0,57.0,52.0,44.3,48.3,47.0
2020-12-26 19:00:00-08:00,25550.0,53.0,56.0,51.0,44.0,48.0,47.0
2020-12-26 20:00:00-08:00,24972.0,52.0,55.7,50.7,43.3,49.3,46.7
2020-12-26 21:00:00-08:00,24061.0,51.0,55.3,50.3,42.7,50.7,46.3
2020-12-26 22:00:00-08:00,22788.0,50.0,55.0,50.0,42.0,52.0,46.0
2020-12-26 23:00:00-08:00,21499.0,49.3,54.7,49.7,41.7,51.7,45.3
2020-12-27 00:00:00-08:00,20557.0,48.7,54.3,49.3,41.3,51.3,44.7
2020-12-27 01:00:00-08:00,19920.0,48.0,54.0,49.0,41.0,51.0,44.0
2020-12-27 02:00:00-08:00,19549.0,47.3,53.3,48.3,41.0,51.0,43.7
2020-12-27 03:00:00-08:00,19349.0,46.7,52.7,47.7,41.0,51.0,43.3
2020-12-27 04:00:00-08:00,19454.0,46.0,52.0,47.0,41.0,51.0,43.0
2020-12-27 05:00:00-08:00,19914.0,45.7,52.0,47.0,41.0,51.0,43.0
2020-12-27 06:00:00-08:00,20456.0,45.3,52.0,47.0,41.0,51.0,43.0
2020-12-27 07:00:00-08:00,20793.0,45.0,52.0,47.0,41.0,51.0,43.0
2020-12-27 08:00:00-08:00,21216.0,47.3,53.3,48.0,41.0,50.3,43.3
2020-12-27 09:00:00-08:00,21400.0,49.7,54.7,49.0,41.0,49.7,43.7
2020-12-27 10:00:00-08:00,20930.0,52.0,56.0,50.0,41.0,49.0,44.0
2020-12-27 11:00:00-08:00,20331.0,54.7,57.0,50.7,41.0,47.7,44.0
2020-12-27 12:00:00-08:00,20058.0,57.3,58.0,51.3,41.0,46.3,44.0
2020-12-27 13:00:00-08:00,19769.0,60.0,59.0,52.0,41.0,45.0,44.0
2020-12-27 14:00:00-08:00,20157.0,60.7,58.3,52.0,42.7,47.3,44.7
2020-12-27 15:00:00-08:00,21635.0,61.3,57.7,52.0,44.3,49.7,45.3
2020-12-27 16:00:00-08:00,23945.0,60.0,60.0,53.0,46.0,52.0,46.0
2020-12-27 17:00:00-08:00,26328.0,58.0,59.0,52.7,45.0,52.3,46.0
2020-12-27 18:00:00-08:00,26511.0,56.0,58.0,52.3,44.0,52.7,46.0
2020-12-27 19:00:00-08:00,26075.0,54.0,57.0,52.0,43.0,53.0,46.0
2020-12-27 20:00:00-08:00,25333.0,53.7,56.7,51.7,41.3,52.0,45.0
2020-12-27 21:00:00-08:00,24364.0,53.3,56.3,51.3,39.7,51.0,44.0
2020-12-27 22:00:00-08:00,22979.0,53.0,56.0,51.0,38.0,50.0,43.0
2020-12-27 23:00:00-08:00,21439.0,53.3,55.7,50.7,38.0,49.7,43.3
2020-12-28 00:00:00-08:00,20522.0,53.7,55.3,50.3,38.0,49.3,43.7
2020-12-28 01:00:00-08:00,19876.0,54.0,55.0,50.0,38.0,49.0,44.0
2020-12-28 02:00:00-08:00,19633.0,53.7,54.3,49.7,39.3,48.0,43.3
2020-12-28 03:00:00-08:00,19682.0,53.3,53.7,49.3,40.7,47.0,42.7
2020-12-28 04:00:00-08:00,20328.0,53.0,53.0,49.0,42.0,46.0,42.0
2020-12-28 05:00:00-08:00,21588.0,51.7,52.7,48.7,41.7,45.7,42.3
2020-12-28 06:00:00-08:00,23130.0,50.3,52.3,48.3,41.3,45.3,42.7
2020-12-28 07:00:00-08:00,24152.0,49.0,52.0,48.0,41.0,45.0,43.0
2020-12-28 08:00:00-08:00,24505.0,49.0,53.0,48.7,41.0,45.7,42.3
2020-12-28 09:00:00-08:00,24270.0,49.0,54.0,49.3,41.0,46.3,41.7
2020-12-28 10:00:00-08:00,23688.0,49.0,55.0,50.0,41.0,47.0,41.0
2020-12-28 11:00:00-08:00,23482.0,50.3,55.7,50.7,40.7,47.3,41.3
2020-12-28 12:00:00-08:00,23708.0,51.7,56.3,51.3,40.3,47.7,41.7
2020-12-28 13:00:00-08:00,24111.0,53.0,57.0,52.0,40.0,48.0,42.0
2020-12-28 14:00:00-08:00,24624.0,52.7,56.7,52.0,39.0,47.0,42.7
2020-12-28 15:00:00-08:00,25551.0,52.3,56.3,52.0,38.0,46.0,43.3
2020-12-28 16:00:00-08:00,27047.0,56.0,54.0,53.0,37.0,45.0,44.0
2020-12-28 17:00:00-08:00,28852.0,53.7,53.7,52.0,38.7,45.3,44.3
2020-12-28 18:00:00-08:00,28776.0,51.3,53.3,51.0,40.3,45.7,44.7
2020-12-28 19:00:00-08:00,28134.0,49.0,53.0,50.0,42.0,46.0,45.0
2020-12-28 20:00:00-08:00,27146.0,48.0,52.7,49.0,42.0,44.7,44.3
2020-12-28 21:00:00-08:00,25743.0,47.0,52.3,48.0,42.0,43.3,43.7
2020-12-28 22:00:00-08:00,24175.0,46.0,52.0,47.0,42.0,42.0,43.0
2020-12-28 23:00:00-08:00,22706.0,45.3,51.7,46.7,41.7,42.0,43.0
2020-12-29 00:00:00-08:00,21751.0,44.7,51.3,46.3,41.3,42.0,43.0
2020-12-29 01:00:00-08:00,21047.0,44.0,51.0,46.0,41.0,42.0,43.0
2020-12-29 02:00:00-08:00,20599.0,43.7,50.3,45.3,41.0,41.0,42.0
2020-12-29 03:00:00-08:00,20573.0,43.3,49.7,44.7,41.0,40.0,41.0
2020-12-29 04:00:00-08:00,21184.0,43.0,49.0,44.0,41.0,39.0,40.0
2020-12-29 05:00:00-08:00,22480.0,43.0,48.7,44.3,41.3,39.7,40.0
2020-12-29 06:00:00-08:00,24045.0,43.0,48.3,44.7,41.7,40.3,40.0
2020-12-29 07:00:00-08:00,24721.0,43.0,48.0,45.0,42.0,41.0,40.0
2020-12-29 08:00:00-08:00,24231.0,44.7,50.0,46.3,42.7,40.7,39.7
2020-12-29 09:00:00-08:00,23117.0,46.3,52.0,47.7,43.3,40.3,39.3
2020-12-29 10:00:00-08:00,22196.0,48.0,54.0,49.0,44.0,40.0,39.0
2020-12-29 11:00:00-08:00,21510.0,49.7,55.0,50.0,43.3,39.7,39.3
2020-12-29 12:00:00-08:00,21314.0,51.3,56.0,51.0,42.7,39.3,39.7
2020-12-29 13:00:00-08:00,21504.0,53.0,57.0,52.0,42.0,39.0,40.0
2020-12-29 14:00:00-08:00,22154.0,53.0,57.0,52.0,41.7,38.3,40.3
2020-12-29 15:00:00-08:00,23495.0,53.0,57.0,52.0,41.3,37.7,40.7
2020-12-29 16:00:00-08:00,25565.0,54.0,54.0,51.0,41.0,37.0,41.0
2020-12-29 17:00:00-08:00,27895.0,51.3,53.7,50.0,41.7,37.3,41.0
2020-12-29 18:00:00-08:00,28025.0,48.7,53.3,49.0,42.3,37.7,41.0
2020-12-29 19:00:00-08:00,27526.0,46.0,53.0,48.0,43.0,38.0,41.0
2020-12-29 20:00:00-08:00,26812.0,45.0,52.7,47.7,41.7,36.3,39.3
2020-12-29 21:00:00-08:00,25835.0,44.0,52.3,47.3,40.3,34.7,37.7
2020-12-29 22:00:00-08:00,24363.0,43.0,52.0,47.0,39.0,33.0,36.0
2020-12-29 23:00:00-08:00,22996.0,42.3,51.3,46.7,38.7,33.0,36.0
2020-12-30 00:00:00-08:00,21988.0,41.7,50.7,46.3,38.3,33.0,36.0
2020-12-30 01:00:00-08:00,21282.0,41.0,50.0,46.0,38.0,33.0,36.0
2020-12-30 02:00:00-08:00,20963.0,40.3,48.7,45.3,36.7,32.7,36.0
2020-12-30 03:00:00-08:00,21052.0,39.7,47.3,44.7,35.3,32.3,36.0
2020-12-30 04:00:00-08:00,21620.0,39.0,46.0,44.0,34.0,32.0,36.0
2020-12-30 05:00:00-08:00,22997.0,37.7,46.3,44.3,34.3,31.3,37.0
2020-12-30 06:00:00-08:00,24574.0,36.3,46.7,44.7,34.7,30.7,38.0
2020-12-30 07:00:00-08:00,25113.0,35.0,47.0,45.0,35.0,30.0,39.0
2020-12-30 08:00:00-08:00,24559.0,36.7,50.0,46.7,35.3,27.7,39.3
2020-12-30 09:00:00-08:00,23450.0,38.3,53.0,48.3,35.7,25.3,39.7
2020-12-30 10:00:00-08:00,22466.0,40.0,56.0,50.0,36.0,23.0,40.0
2020-12-30 11:00:00-08:00,21607.0,42.7,57.7,50.7,36.7,24.0,40.3
2020-12-30 12:00:00-08:00,21368.0,45.3,59.3,51.3,37.3,25.0,40.7
2020-12-30 13:00:00-08:00,21504.0,48.0,61.0,52.0,38.0,26.0,41.0
2020-12-30 14:00:00-08:00,22080.0,48.3,60.0,51.7,37.7,29.3,43.0
